Date,SO2,NO2,PM10,PM2.5,O3,Pb ,CO,AQI,Station ID,Station Name
10-10-2017,6.2,14.4,62.3,30.4,8.46,ND,0.42,62,5,Sanguem
13-10-2017,6.7,12.9,66.7,33.7,9.42,0.1,0.43,67,5,Sanguem
17-10-2017,7.2,14.3,67,34.6,8.51,ND,0.46,67,5,Sanguem
20-10-2017,7.4,16.3,61.3,30.8,7.5,0.2,0.49,61,5,Sanguem
24-10-2017,6.8,13.4,57.3,26.2,11.56,ND,0.45,57,5,Sanguem
27-10-2017,7.3,13.9,76.2,37.9,11.9,ND,0.4,76,5,Sanguem
31-10-2017,8.7,15.4,69.3,33.3,12.07,ND,0.41,69,5,Sanguem
03-11-2017,6.5,13.2,64.3,28,11.39,ND,0.39,64,5,Sanguem
07-11-2017,7.9,15.5,70.5,11.7,11.9,0.1,0.44,78,5,Sanguem
10-11-2017,7.1,14,75.3,32.1,12.18,0.1,0.47,75,5,Sanguem
14-11-2017,7.4,15.6,66.5,29.8,10.49,0.1,0.52,67,5,Sanguem
17-11-2017,6.7,12.6,75.6,31.6,9.02,ND,0.48,76,5,Sanguem
21-11-2017,7.7,13.9,71.7,35.4,10.43,0.2,0.5,72,5,Sanguem
24-11-2017,8.5,15.6,75.4,37.9,13.76,0.1,0.57,75,5,Sanguem
28-11-2017,6.9,12.8,76.1,37.1,14.38,0.1,0.58,76,5,Sanguem
01-12-2017,6.7,11.9,65.3,34.2,10.5,0.1,0.45,65,5,Sanguem
05-12-2017,7.4,14.6,57.9,31.3,12.9,0.1,0.5,58,5,Sanguem
08-12-2017,6.6,14.4,69.5,34.6,11.6,ND,0.58,70,5,Sanguem
12-12-2017,7.5,14.7,74.1,38.7,9.4,0.1,0.44,74,5,Sanguem
15-12-2017,7.2,14.8,72.6,37.1,13.5,ND,0.43,73,5,Sanguem
19-12-2017,7.5,13.4,69.8,37.1,10.1,0.1,0.39,70,5,Sanguem
22-12-2017,8.4,10.6,70.6,36.3,12.3,0.1,0.34,71,5,Sanguem
26-12-2017,8.1,15.3,67.2,36.6,13.9,0.1,0.4,67,5,Sanguem
29-12-2017,7.1,13.7,71.1,35.2,10.4,ND,0.51,71,5,Sanguem
02-01-2018,9.9,13.7,65.6,33.3,12,0.1,0.4,66,5,Sanguem
05-01-2018,11.3,12.9,70.4,37.1,2,0.1,0.4,70,5,Sanguem
09-01-2018,7.9,15.2,72.7,35.6,12.6,ND,0.5,73,5,Sanguem
12-01-2018,9,14.3,69.2,32.1,10.5,ND,0.5,69,5,Sanguem
16-01-2018,7.9,14.3,76.8,38.7,11.8,ND,0.5,77,5,Sanguem
19-01-2018,8.1,13.3,71.1,34.2,10.8,0.1,0.5,73,5,Sanguem
23-01-2018,8.5,13.7,75.4,37.9,13.7,0.1,0.6,75,5,Sanguem
26-01-2018,6.5,12.1,76.1,37.1,14.2,0.2,0.6,76,5,Sanguem
30-01-2018,11.3,14.7,69.3,33.3,12.7,ND,0.4,69,5,Sanguem
02-02-2018,13.1,10.3,56.6,35.8,11.1,ND,0.4,60,5,Sanguem
06-02-2018,14.8,8.6,77.3,32.5,13.4,0.1,0.4,77,5,Sanguem
09-02-2018,10.6,9.5,74.6,33.3,11.6,0.1,0.5,75,5,Sanguem
13-02-2018,13.2,9.1,76.3,37.8,9.5,0.1,0.5,76,5,Sanguem
16-02-2018,9.4,11.5,73.9,36.3,11.5,ND,0.5,74,5,Sanguem
20-02-2018,12.8,11.3,75.2,40,11.6,ND,0.5,75,5,Sanguem
23-02-2018,11.9,10.1,78.8,39.2,13.6,0.1,0.6,79,5,Sanguem
27-02-2018,12.1,9.3,80.8,38.3,10.4,0.2,0.6,81,5,Sanguem
02-03-2018,11,11.9,75.1,37.2,11.9,ND,0.4,75,5,Sanguem
06-03-2018,10.6,12.2,77.1,41.3,13.7,0.1,0.5,77,5,Sanguem
09-03-2018,9,13.1,71.6,36,12.3,ND,0.5,72,5,Sanguem
13-03-2018,9.3,12.5,74.6,42.3,10.7,0.1,0.5,75,5,Sanguem
16-03-2018,9.4,14.7,82.5,45.9,11.9,ND,0.5,83,5,Sanguem
20-03-2018,9.9,13,75.2,35.9,13.1,ND,0.5,75,5,Sanguem
23-03-2018,10.1,14.1,70.3,37.9,15,ND,0.6,70,5,Sanguem
27-03-2018,9.9,11.9,80.8,38.3,11.3,0.2,0.6,81,5,Sanguem
30-03-2018,10.3,13.5,75.7,34.6,12.9,ND,0.5,76,5,Sanguem
03-04-2017,8.6,15.8,77,42.3,2.52,0.2,0.39,77,6,Quepem-Tilamol
06-04-2017,8.5,15.3,73.9,38.4,2.11,0.1,0.43,74,6,Quepem-Tilamol
10-04-2017,7.7,15.8,81.8,37.1,1.53,0.2,0.42,82,6,Quepem-Tilamol
13-04-2017,7.9,15,85.2,44.3,1.88,0.1,0.47,85,6,Quepem-Tilamol
17-04-2017,7.9,15.3,84.8,44.6,2.99,0.1,0.34,85,6,Quepem-Tilamol
20-04-2017,8.7,14.1,86.8,42.4,2.58,0.2,0.4,89,6,Quepem-Tilamol
24-04-2017,8.1,16,87.5,46.2,2.29,0.2,0.43,88,6,Quepem-Tilamol
27-04-2017,8.6,14.6,85,41.5,2.47,0.4,0.48,85,6,Quepem-Tilamol
02-05-2017,7.2,14.5,66.8,38.7,2.41,0.1,0.34,67,6,Quepem-Tilamol
04-05-2017,8.5,13.5,68,40,1.7,0.1,0.36,68,6,Quepem-Tilamol
08-05-2017,7.6,14.3,71.3,41.2,2,0.2,0.35,71,6,Quepem-Tilamol
11-05-2017,6.3,14.6,60.2,28,1.76,0.1,0.35,60,6,Quepem-Tilamol
15-05-2017,6.1,11.8,59,27,1.88,0.1,0.35,59,6,Quepem-Tilamol
18-05-2017,6.6,14.3,62.1,33.3,1.94,0.2,0.35,62,6,Quepem-Tilamol
22-05-2017,6.5,13.3,73.1,40.8,1.64,0.3,0.35,73,6,Quepem-Tilamol
25-05-2017,6.8,12.6,70.3,37.1,2.35,0.2,0.36,70,6,Quepem-Tilamol
29-05-2017,6.1,12.8,75.4,42.9,2.11,0.2,0.35,75,6,Quepem-Tilamol
01-06-2017,6.3,12.8,42.2,20,0,BDL,0.35,42,6,Quepem-Tilamol
05-06-2017,6,12.5,46.4,22.1,0,0.1,0.39,46,6,Quepem-Tilamol
08-06-2017,7,12.8,43.6,18.7,0,0.1,0.35,44,6,Quepem-Tilamol
12-06-2017,6.8,13.6,46.2,21.7,0,BDL,0.36,46,6,Quepem-Tilamol
15-06-2017,6,11.3,40.1,19.2,0,BDL,0.36,40,6,Quepem-Tilamol
19-06-2017,6.6,13.1,39.5,19.6,0,0.1,0.4,40,6,Quepem-Tilamol
22-06-2017,4.8,12.6,43.9,22.9,0,0.1,0.37,44,6,Quepem-Tilamol
26-06-2017,6.6,12.5,38.4,20.8,0,BDL,0.35,38,6,Quepem-Tilamol
29-06-2017,6.6,12.2,38.3,20.8,0,0.1,0.37,38,6,Quepem-Tilamol
03-07-2017,6.1,13.8,40.5,20.4,0,0.2,0.37,41,6,Quepem-Tilamol
06-07-2017,6.2,13.8,44.1,24.6,0,0.1,0.41,44,6,Quepem-Tilamol
10-07-2017,6.7,13.8,40.2,22.1,0,0.2,0.4,40,6,Quepem-Tilamol
13-07-2017,7,11.1,43.8,22.9,0.59,0.1,0.43,44,6,Quepem-Tilamol
17-07-2017,5.8,10.7,46.2,24.1,0.59,0.1,0.44,46,6,Quepem-Tilamol
20-07-2017,7.1,13.4,41.7,21.6,0,0.2,0.46,42,6,Quepem-Tilamol
24-07-2017,6.8,13.5,39.6,21.6,0.53,0.1,0.47,40,6,Quepem-Tilamol
27-07-2017,6,10.8,42.6,17.9,0.82,0.2,0.48,43,6,Quepem-Tilamol
31-07-2017,6.6,12.4,40.1,18.7,0.94,0.1,0.43,40,6,Quepem-Tilamol
03-08-2017,6.2,12.9,42.8,17.1,0,0.1,0.33,43,6,Quepem-Tilamol
07-08-2017,6.5,13.5,47.7,23.7,0.41,0.1,0.37,48,6,Quepem-Tilamol
10-08-2017,7.1,13.1,50.4,23.9,0.12,0.1,0.36,50,6,Quepem-Tilamol
14-08-2017,5.8,12.4,48.8,22.1,1.35,0.1,0.44,49,6,Quepem-Tilamol
17-08-2017,7.7,14.6,44,21,1.29,BDL,0.49,44,6,Quepem-Tilamol
21-08-2017,6.1,13.3,47.8,23.7,1.47,BDL,0.39,48,6,Quepem-Tilamol
23-08-2017,6.1,13.2,54,27.2,0,BDL,0.37,36,6,Quepem-Tilamol
28-08-2017,6.3,12.8,46,22.5,0,BDL,0.44,46,6,Quepem-Tilamol
31-08-2017,6.3,12.6,49.3,24.1,0.7,BDL,0.42,48,6,Quepem-Tilamol
04-09-2017,7,13.3,67.8,32.2,1.88,ND,0.49,68,6,Quepem-Tilamol
07-09-2017,7.2,14.1,62.5,32,2.58,0.1,0.44,63,6,Quepem-Tilamol
11-09-2017,5.7,11.7,73.3,35.5,3.82,0.1,0.4,73,6,Quepem-Tilamol
14-09-2017,7.7,14.6,65.1,31.9,1.64,ND,0.45,65,6,Quepem-Tilamol
18-09-2017,7.1,12.8,53.3,25.8,0.82,0.2,0.37,47,6,Quepem-Tilamol
21-09-2017,6.5,12.6,45.8,24.1,0.65,ND,0.41,46,6,Quepem-Tilamol
25-09-2017,6.1,12,45,22,0.23,0.1,0.43,45,6,Quepem-Tilamol
28-09-2017,7.1,13.3,45.3,21.6,0.65,ND,0.5,45,6,Quepem-Tilamol
02-10-2017,8.4,16.4,69.4,32.9,6.05,0.1,0.53,69,6,Quepem-Tilamol
05-10-2017,7.3,15.2,63.8,36.2,6.52,0.2,0.45,64,6,Quepem-Tilamol
09-10-2017,7.1,14.5,64.5,35.8,8.92,ND,0.49,65,6,Quepem-Tilamol
12-10-2017,7.2,14,62,34.6,8.98,0.1,0.54,62,6,Quepem-Tilamol
16-10-2017,7.2,12.6,60.9,33.3,5.75,ND,0.47,61,6,Quepem-Tilamol
19-10-2017,7.6,14.6,57.6,32.5,7.57,0.1,0.43,58,6,Quepem-Tilamol
23-10-2017,6.5,13.4,68.8,37,3.88,ND,0.46,59,6,Quepem-Tilamol
26-10-2017,6.1,13.8,71.6,36.2,11.8,ND,0.53,72,6,Quepem-Tilamol
30-10-2017,8.1,14.5,58.8,30.8,10.8,ND,0.47,59,6,Quepem-Tilamol
02-11-2017,6.3,13.1,73.5,40,12.39,0.1,0.47,74,6,Quepem-Tilamol
06-11-2017,6.7,13.9,69.5,37.9,13.91,ND,0.49,70,6,Quepem-Tilamol
09-11-2017,7.9,15.6,73.9,38.7,14.21,0.1,0.55,74,6,Quepem-Tilamol
13-11-2017,8.5,16.4,78.5,40.4,14.33,ND,0.48,79,6,Quepem-Tilamol
16-11-2017,7,14.2,73.4,41.2,14.74,ND,0.52,73,6,Quepem-Tilamol
20-11-2017,7.5,13.1,70.2,37.1,10.57,0.1,0.52,70,6,Quepem-Tilamol
23-11-2017,6.2,13.2,75.1,38.3,8.98,0.1,0.51,75,6,Quepem-Tilamol
27-11-2017,8.5,16.7,81.1,42.9,13.86,ND,0.47,81,6,Quepem-Tilamol
30-11-2017,7.2,14,74.8,38.3,16.56,0.1,0.58,75,6,Quepem-Tilamol
04-12-2017,6.6,14.3,84.2,43.7,11.55,0.1,0.5,84,6,Quepem-Tilamol
07-12-2017,6,14.7,78.6,41.2,12.36,0.1,0.45,79,6,Quepem-Tilamol
11-12-2017,7.2,17.5,83,45,14.75,0.1,0.51,83,6,Quepem-Tilamol
14-12-2017,8.1,14.9,82.4,42.9,10.1,0.1,0.33,82,6,Quepem-Tilamol
18-12-2017,6.7,17.6,87.2,47.9,13.87,ND,0.48,87,6,Quepem-Tilamol
21-12-2017,7.5,16.2,82.4,39.3,9.58,0.1,0.55,82,6,Quepem-Tilamol
25-12-2017,6.6,15.8,83.3,41.8,11.76,0.2,0.46,83,6,Quepem-Tilamol
28-12-2017,8.2,16.5,90.4,43.6,13.91,ND,0.55,82,6,Quepem-Tilamol
01-01-2018,7.8,13.6,87.2,44.7,13,ND,0.45,88,6,Quepem-Tilamol
04-01-2018,9.5,15,85.3,42.4,13.8,ND,0.48,85,6,Quepem-Tilamol
08-01-2018,8.5,13,87.8,48.3,14.3,0.1,0.55,88,6,Quepem-Tilamol
11-01-2018,8.8,14.5,88.2,46.7,13.4,0.1,0.42,88,6,Quepem-Tilamol
15-01-2018,8.4,14.7,90.8,49.4,14.8,0.1,0.49,91,6,Quepem-Tilamol
18-01-2018,8.2,13.8,79.3,37.9,10.6,0.1,0.53,79,6,Quepem-Tilamol
22-01-2018,9.4,11.7,79.6,40,9.3,ND,0.49,80,6,Quepem-Tilamol
25-01-2018,8,18.2,82.2,45.4,13.8,ND,0.48,82,6,Quepem-Tilamol
01-02-2018,8.7,13.9,102,54.6,13,ND,0.45,101,6,Quepem-Tilamol
05-02-2018,10.5,12.8,97.2,46.6,13.8,ND,0.48,97,6,Quepem-Tilamol
08-02-2018,10.1,11.7,98.1,55,14.3,0.1,0.55,98,6,Quepem-Tilamol
12-02-2018,10.6,12.3,105.6,54.6,13.4,0.1,0.42,104,6,Quepem-Tilamol
15-02-2018,10.4,13.6,115.7,42.9,14.8,0.1,0.49,110,6,Quepem-Tilamol
19-02-2018,10.7,11.6,100.7,53.3,10.6,0.1,0.53,100,6,Quepem-Tilamol
22-02-2018,11.8,13.1,124.9,57.9,9.3,ND,0.49,117,6,Quepem-Tilamol
26-02-2018,12.1,11,136.3,60.6,13.8,ND,0.48,124,6,Quepem-Tilamol
28-02-2018,8.2,13.1,108.7,57.6,17.1,0.2,0.58,109,6,Quepem-Tilamol
01-03-2018,11.9,16.3,123.3,56.1,13.1,0.1,0.47,116,6,Quepem-Tilamol
05-03-2018,9.7,15.3,135.9,70.9,14.1,0.1,0.49,136,6,Quepem-Tilamol
08-03-2018,9.5,13.9,121.1,55.6,13.7,0.1,0.54,114,6,Quepem-Tilamol
12-03-2018,9.2,14.6,140.7,66.2,13.6,ND,0.47,127,6,Quepem-Tilamol
15-03-2018,8.1,14.3,94.3,55.3,12.8,0.1,0.51,94,6,Quepem-Tilamol
19-03-2018,8.8,13.5,89.7,54.5,10.9,ND,0.54,91,6,Quepem-Tilamol
22-03-2018,10.9,14.4,95.8,45.3,9.1,0.1,0.43,96,6,Quepem-Tilamol
26-03-2018,9.3,13.4,84.9,45.9,10.2,ND,0.48,85,6,Quepem-Tilamol
29-03-2018,9.4,12.1,92.1,48.9,13.6,ND,0.52,92,6,Quepem-Tilamol
04-04-2017,6.8,14.9,68.7,32.5,2.58,0.2,0.39,69,8,Churchorem
07-04-2017,6.6,14.6,64.7,29.2,1.88,0.2,0.49,65,8,Churchorem
11-04-2017,7.9,13.8,72.1,36.9,1.53,0.2,0.37,72,8,Churchorem
14-04-2017,7.9,14.5,62.6,33.7,2.11,0.1,0.4,63,8,Churchorem
18-04-2017,6,11.5,59.2,31.7,1.82,0.3,0.37,59,8,Churchorem
21-04-2017,7.2,14,64.4,30.8,1.17,0.1,0.43,64,8,Churchorem
25-04-2017,6.6,12.3,64.1,32.5,2.11,0.1,0.44,64,8,Churchorem
28-04-2017,7,15.6,68.2,36.1,3.11,0.2,0.41,68,8,Churchorem
03-05-2017,5.3,12.8,60.5,32.1,2.29,0.1,0.34,61,8,Churchorem
05-05-2017,7.2,14,71.4,35.4,3.17,0.2,0.37,71,8,Churchorem
09-05-2017,6.5,12.6,62.3,33.3,2.52,BDL,0.35,62,8,Churchorem
12-05-2017,6.6,13.3,61.6,27.9,1.35,0.1,0.3,62,8,Churchorem
16-05-2017,6.2,15.4,62.6,29.2,1.47,0.1,0.33,63,8,Churchorem
19-05-2017,6.7,12.3,56.1,30,1.17,BDL,0.36,56,8,Churchorem
23-05-2017,6.5,12.6,56.6,30,1.47,0.1,0.37,57,8,Churchorem
26-05-2017,6.3,13.6,56.3,28.7,1.88,0.2,0.34,56,8,Churchorem
30-05-2017,6.3,13.1,48.4,22.1,0.18,BDL,0.34,48,8,Churchorem
02-06-2017,6.8,13.3,47.4,20.4,0, -,0.31,47,8,Churchorem
06-06-2017,5.2,13.5,49,27.1,0, -,0.31,49,8,Churchorem
09-06-2017,6.7,12.2,40.6,24.2,0, -,0.32,41,8,Churchorem
13-06-2017,5.3,12,43.3,24.6,0, -,0.35,43,8,Churchorem
16-06-2017,6.6,12.2,43.5,22.1,0, -,0.33,44,8,Churchorem
20-06-2017,6.7,13.1,43.5,21.2,0, -,0.33,44,8,Churchorem
23-06-2017,7.7,14.8,44.6,24.6,0, -,0.32,45,8,Churchorem
27-06-2017,7.1,14.6,44.8,22.5,0, -,0.33,45,8,Churchorem
30-06-2017,7.7,14.3,42.6,23.7,0, -,0.33,43,8,Churchorem
04-07-2017,6.1,13.1,40.7,19.6,0,BDL,0.32,41,8,Churchorem
07-07-2017,7.1,13.8,38.3,19.6,0,BDL,0.35,38,8,Churchorem
11-07-2017,6.9,12.8,40.5,22.1,0,BDL,0.31,41,8,Churchorem
14-07-2017,5.9,13,36.9,19.8,0.47,BDL,0.32,37,8,Churchorem
18-07-2017,6.6,13.3,39,18.3,0,BDL,0.34,39,8,Churchorem
21-07-2017,5.6,12.3,41.3,19.2,0.94,BDL,0.36,41,8,Churchorem
25-07-2017,6.6,12.8,39.7,21.2,1,BDL,0.37,40,8,Churchorem
28-07-2017,5.8,12.3,34.9,18.7,1.23,BDL,0.35,35,8,Churchorem
01-08-2017,4.8,12,51.2,26.2,BDL,BDL,0.28,51,8,Churchorem
04-08-2017,5.1,11.1,48,23.7,BDL,BDL,0.29,48,8,Churchorem
08-08-2017,7.2,13.2,47.5,22.2,BDL,BDL,0.36,48,8,Churchorem
11-08-2017,7.1,13.2,48.1,22.6,BDL,BDL,0.38,47,8,Churchorem
15-08-2017,6.8,13.5,47.5,24.1,BDL,BDL,0.4,48,8,Churchorem
18-08-2017,7.1,12.7,47.7,22.4,BDL,BDL,0.31,48,8,Churchorem
22-08-2017,7.5,13.6,51.5,24.2,BDL,BDL,0.38,52,8,Churchorem
24-08-2017,6.9,13.7,48.9,23.4,BDL,BDL,0.41,49,8,Churchorem
29-08-2017,6.6,13.7,46.9,21.8,BDL,BDL,0.4,47,8,Churchorem
01-09-2017,6.7,13,51.5,25.4,2.47,ND,0.37,52,8,Churchorem
05-09-2017,5.8,12,57.6,26.6,2.05,ND,0.36,58,8,Churchorem
08-09-2017,6.5,14.7,61.9,29.9,2.7,0.1,0.33,62,8,Churchorem
12-09-2017,7.9,15.2,53.8,26.7,1.76,ND,0.42,54,8,Churchorem
15-09-2017,7.4,14.4,60.5,29.5,2.88,0.1,0.38,61,8,Churchorem
19-09-2017,6.9,13.6,41.4,19.1,1.06,ND,0.39,41,8,Churchorem
22-09-2017,5.8,11.7,46.8,23.3,0,ND,0.44,47,8,Churchorem
26-09-2017,6.5,13.1,37.9,21.6,0.47,ND,0.46,38,8,Churchorem
29-09-2017,5.8,12.3,41.4,22.9,0.76,0.1,0.42,38,8,Churchorem
03-10-2017,7.2,14.2,59,30,7.46,0.1,0.42,59,8,Churchorem
06-10-2017,7.5,15.7,57.6,28.3,12.04,ND,0.48,58,8,Churchorem
10-10-2017,6.5,11.9,62.9,32.1,10.98,ND,0.44,63,8,Churchorem
13-10-2017,6.7,13,70.4,35.4,11.45,0.1,0.5,70,8,Churchorem
17-10-2017,7.5,15.5,64.6,35,12.15,ND,0.48,65,8,Churchorem
20-10-2017,8.1,16.2,58.9,31.6,6.28,ND,0.51,59,8,Churchorem
24-10-2017,6.5,13.4,65.7,34.1,10.04,0.1,0.49,66,8,Churchorem
27-10-2017,7.4,14.9,62.3,30.4,7.63,ND,0.41,62,8,Churchorem
31-10-2017,7.6,16,61.9,30,7.81,ND,0.47,62,8,Churchorem
03-11-2017,7,13,67.3,33.7,8.98,ND,0.43,67,8,Churchorem
07-11-2017,6.2,13.1,68.9,36.7,10.22,0.1,0.38,69,8,Churchorem
10-11-2017,7.2,15.6,70.6,37.1,11.16,ND,0.38,71,8,Churchorem
14-11-2017,7,14.5,65,32.9,9.57,0.1,0.4,65,8,Churchorem
17-11-2017,8.1,16.3,60.1,32.5,10.33,0.1,0.41,60,8,Churchorem
21-11-2017,7.9,14.8,62.8,32.5,14.56,ND,0.48,63,8,Churchorem
24-11-2017,7.1,13.6,72.3,38.3,16.2,0.1,0.51,72,8,Churchorem
28-11-2017,8.2,16.7,81,41.7,15.68,0.1,0.55,81,8,Churchorem
01-12-2017,6.8,11.7,59.2,30,12.1,ND,0.43,59,8,Churchorem
05-12-2017,5.5,11.5,53.2,25.4,8.5,0.1,0.38,54,8,Churchorem
08-12-2017,6.5,13.2,63.6,28.3,9.61,0.1,0.38,64,8,Churchorem
12-12-2017,6,11.9,60.8,30.8,10.95,ND,0.4,61,8,Churchorem
15-12-2017,6.3,14.3,62.5,30.4,12.77,0.1,0.41,63,8,Churchorem
19-12-2017,6.7,12.8,62.8,32.5,10.9,ND,0.48,63,8,Churchorem
22-12-2017,5.8,13.2,62,32.6,11.43,ND,0.51,62,8,Churchorem
26-12-2017,6.4,13.9,59.4,30.4,13.89,0.1,0.55,59,8,Churchorem
29-12-2017,5.9,13.6,64.3,33.2,14.41,0.1,0.49,64,8,Churchorem
02-01-2018,7,13.7,67.1,33.9,9.2,0.1,0.4,67,8,Churchorem
05-01-2018,6.6,13.1,69.2,32.7,10.8,ND,0.4,69,8,Churchorem
09-01-2018,8.5,15.9,78.8,40,11,0.1,0.4,79,8,Churchorem
12-01-2018,7.1,16.2,70.6,33.4,10.5,ND,0.4,71,8,Churchorem
16-01-2018,8.5,16.1,68.5,34,10.3,0.1,0.4,69,8,Churchorem
19-01-2018,7.8,14.6,74.2,37,14.6,0.1,0.5,74,8,Churchorem
23-01-2018,8.2,15.2,72.3,38.3,16.6,ND,0.5,72,8,Churchorem
26-01-2018,8.9,18.3,81,41.7,16.2,0.1,0.6,81,8,Churchorem
30-01-2018,9,15.5,61.9,30,9.7,0.1,0.5,62,8,Churchorem
02-02-2018,9.3,9.9,56.7,25.3,8.8,ND,0.5,57,8,Churchorem
06-02-2018,9,9.2,66,28.1,10.4,0.1,0.4,66,8,Churchorem
09-02-2018,12.2,11.4,62.2,28.6,11.4,0.1,0.4,63,8,Churchorem
13-02-2018,11.9,12.3,56.9,27,10.3,ND,0.4,57,8,Churchorem
16-02-2018,12.1,10.6,59.7,27.5,13.3,0.1,0.4,60,8,Churchorem
20-02-2018,11.8,11.5,64.2,29.2,15,ND,0.5,64,8,Churchorem
23-02-2018,12.8,10.8,61.5,28.4,16.5,0.1,0.6,62,8,Churchorem
27-02-2018,13.4,12,65.2,30.2,12.1,ND,0.6,65,8,Churchorem
02-03-2018,9.1,13.8,74.4,35.4,9.1,ND,0.5,74,8,Churchorem
06-03-2018,10.3,12.3,77.1,32.7,11.4,ND,0.4,77,8,Churchorem
09-03-2018,9.7,15.1,82.5,37.6,11.3,ND,0.4,83,8,Churchorem
13-03-2018,10,14.1,78.6,33,10.5,0.1,0.5,79,8,Churchorem
16-03-2018,9.9,13.4,66.2,36.7,12.6,ND,0.4,66,8,Churchorem
20-03-2018,10.4,14.5,64.2,30.5,14.9,0.1,0.5,64,8,Churchorem
23-03-2018,11.2,13,65.4,30.8,15,ND,0.5,65,8,Churchorem
27-03-2018,10.6,14.1,69,38.1,11.9,ND,0.6,69,8,Churchorem
30-03-2018,10.1,14.4,65.6,36.2,12.9,ND,0.4,66,8,Churchorem
05-04-2017,8.2,15,98.2,31.8,1.7,<0.5,<0.01,98,9,Usgao
07-04-2017,9.2,16.4,119,38.7,<0.5,<0.5,<0.01,113,9,Usgao
12-04-2017,9.6,16.3,149.4,47.7,<0.5,<0.5,<0.01,133,9,Usgao
15-04-2017,7.9,17.1,176.7,56.7,2.1,<0.5,<0.01,151,9,Usgao
19-04-2017,7.5,16.3,109.1,35.1,2.1,<0.5,<0.01,106,9,Usgao
21-04-2017,6.7,16.9,125.5,40.4,<0.5,<0.5,<0.01,117,9,Usgao
26-04-2017,10.1,15.7,171.3,54.7,2.5,<0.5,<0.01,148,9,Usgao
28-04-2017,9.4,16,141.2,45.1,<0.5,<0.5,<0.01,127,9,Usgao
03-05-2017,5.8,10.9,157.7,49.8,1.8,<0.5,<0.01,138,9,Usgao
05-05-2017,7.8,15.4,158.6,51.6,<0.5,<0.5,<0.01,139,9,Usgao
10-05-2017,7.7,9.5,86.2,27.6,<0.5,<0.5,<0.01,86,9,Usgao
12-05-2017,8.2,11.8,142.8,45.6,2.3,<0.5,<0.01,129,9,Usgao
18-05-2017,6.9,10.2,110.7,36.1,2.1,<0.5,<0.01,107,9,Usgao
20-05-2017,6.9,11.5,78.8,25.3,<0.5,<0.5,<0.01,79,9,Usgao
24-05-2017,9.9,8.1,136.5,43.5,2.4,<0.5,<0.01,124,9,Usgao
26-05-2017,10.3,13.7,101.3,32.1,<0.5,<0.5,<0.01,101,9,Usgao
31-05-2017,9.1,17.4,98.1,32.1,<0.5,<0.5,<0.01,98,9,Usgao
02-06-2017,7.1,9.8,47.9,15.3,1.8, -,<0.01,48,9,Usgao
07-06-2017,7.4,10,54.6,17.7,<0.5, -,<0.01,55,9,Usgao
09-06-2017,6.3,9.3,44.2,13.9,<0.5, -,<0.01,44,9,Usgao
14-06-2017,7.5,10.8,55.8,17.8,2.3, -,<0.01,56,9,Usgao
16-06-2017,6.5,10.6,50.8,16.5,2.1, -,<0.01,51,9,Usgao
21-06-2017,5.1,11.9,52.8,16.9,<0.5, -,<0.01,53,9,Usgao
24-06-2017,9.4,9.8,48.7,15.6,2.4, -,<0.01,49,9,Usgao
28-06-2017,10.4,12.6,51.3,16.2,<0.5, -,<0.01,51,9,Usgao
30-06-2017,6.2,11.8,53.3,17,<0.5, -,<0.01,53,9,Usgao
05-07-2017,4.3,8.7,46.7,15.6,1, -,<0.01,36,9,Usgao
08-07-2017,5.3,9.4,34.1,11.4,<0.5, -,<0.01,46,9,Usgao
12-07-2017,5.2,8,32.9,10.5,<0.5, -,<0.01,42,9,Usgao
14-07-2017,6.6,10.7,47.2,15.3,<0.5, -,<0.01,25,9,Usgao
19-07-2017,5.3,10.1,33.1,10.6,<0.5, -,<0.01,27,9,Usgao
21-07-2017,3.2,9.6,39.9,12.8,0.6, -,<0.01,31,9,Usgao
26-07-2017,4,9.7,33.2,10.9,<0.5, -,<0.01,25,9,Usgao
28-07-2017,4.9,9.7,32.6,10.5,0.8, -,<0.01,29,9,Usgao
02-08-2017,6.9,10.7,27.5,9.4,<0.5, -,<0.01,28,9,Usgao
04-08-2017,6.5,10.8,35.4,11.7,<0.5, -,<0.01,35,9,Usgao
09-08-2017,6.3,9,37.2,11.9,<0.5, -,<0.01,37,9,Usgao
11-08-2017,6.4,11.3,27.8,9,<0.5, -,<0.01,28,9,Usgao
17-08-2017,7.7,10.4,32.8,10.8,1.3, -,<0.01,33,9,Usgao
19-08-2017,6.6,12.2,34.8,11,<0.5, -,<0.01,35,9,Usgao
21-08-2017,7.9,11.5,28.5,9,0.7, -,<0.01,29,9,Usgao
23-08-2017,7.3,9.4,41.1,13,<0.5, -,<0.01,41,9,Usgao
30-08-2017,6.1,10.5,44.6,14.2,0.6, -,<0.01,45,9,Usgao
01-09-2017,8.2,12.7,30.9,10.9,0.6,<0.5,<0.01,31,9,Usgao
06-09-2017,8.3,11.5,43.9,14.7,0.7,<0.5,<0.01,44,9,Usgao
08-09-2017,8.5,11.8,33.6,10.8,<0.5,<0.5,<0.01,34,9,Usgao
13-09-2017,10.5,12.2,38.6,12.6,<0.5,<0.5,<0.01,39,9,Usgao
15-09-2017,8.2,11.1,39.2,12.7,0.7,0.566,<0.01,39,9,Usgao
20-09-2017,6.6,12.3,35.7,12.8,<0.5,<0.5,<0.01,36,9,Usgao
